lookback,1.0,1.25,1.5,2.0,2.5
10,5.8487237298479675,5.279963381556653,4.446913346853496,3.5246610311579416,2.40389692871684
15,5.745254188686566,4.835179449169276,4.5101037362111835,3.811868249902164,3.315725690285841
20,5.949171596694802,5.332064929790844,4.856088573221325,4.207345871658265,3.8203449060090144
30,6.356324210360314,5.389355412890393,5.077547734610571,4.885686976087608,4.348432415324204
40,6.216660228205129,5.419813216932883,5.119458531762316,4.830173428909467,4.432419078570179
60,6.554976008788733,5.840923159761423,5.2732177028390055,4.855160320985869,4.599881273397913
